date,units,site_name,state,county,pollutant,value,scaled_value,measurement,zip_code,sfg_id,point_id,x,y
07/04/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,23.3,3.986889676290766,NA,10452,185,185,-73.92009,40.83606
07/05/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,15.4,2.1078399243646895,NA,10452,186,186,-73.92009,40.83606
07/06/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.7,0.03850665325622576,NA,10452,187,187,-73.92009,40.83606
07/07/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.8,-0.8891255027579134,NA,10452,188,188,-73.92009,40.83606
07/08/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.3,-0.5323439042909368,NA,10452,189,189,-73.92009,40.83606
07/09/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.3,-0.7701983032689211,NA,10452,190,190,-73.92009,40.83606
07/10/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,-3.4,-2.3638227764214164,NA,10452,191,191,-73.92009,40.83606
07/11/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1.6,-1.1745507815314946,NA,10452,192,192,-73.92009,40.83606
07/12/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,0.8,-1.3648343007138821,NA,10452,193,193,-73.92009,40.83606
07/13/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,0.4,-1.4599760603050755,NA,10452,194,194,-73.92009,40.83606
07/14/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1,-1.3172634209182852,NA,10452,195,195,-73.92009,40.83606
07/15/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1.3,-1.24590710122489,NA,10452,196,196,-73.92009,40.83606
07/16/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,-1,-1.7929722188742538,NA,10452,197,197,-73.92009,40.83606
07/17/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.8,-0.17556230582396024,NA,10452,198,198,-73.92009,40.83606
07/18/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.3,0.18121929264301628,NA,10452,199,199,-73.92009,40.83606
07/19/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,9.8,0.7758552900879774,NA,10452,200,200,-73.92009,40.83606
07/20/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.9,-0.6274856638821305,NA,10452,201,201,-73.92009,40.83606
07/21/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.7,-0.43720214469974295,NA,10452,202,202,-73.92009,40.83606
07/22/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.3,0.18121929264301628,NA,10452,203,203,-73.92009,40.83606
07/23/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,8.9,0.5617863310077914,NA,10452,204,204,-73.92009,40.83606
07/24/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.1,-0.34206038510854936,NA,10452,205,205,-73.92009,40.83606
07/25/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.5,-0.009064226539371154,NA,10452,206,206,-73.92009,40.83606
07/26/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.4,-0.5085584643931382,NA,10452,207,207,-73.92009,40.83606
07/27/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,8.2,0.3952882517232021,NA,10452,208,208,-73.92009,40.83606
07/28/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.2,-0.08042054623276641,NA,10452,209,209,-73.92009,40.83606
07/29/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.4,-0.0328496664371695,NA,10452,210,210,-73.92009,40.83606
07/30/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.8,0.06229209315402411,NA,10452,211,211,-73.92009,40.83606
07/31/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.4,-0.27070406541515385,NA,10452,212,212,-73.92009,40.83606
08/01/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.5,-0.009064226539371154,NA,10452,213,213,-73.92009,40.83606
08/02/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.6,0.25257561233641157,NA,10452,214,214,-73.92009,40.83606
08/03/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.1,-0.5799147840865337,NA,10452,215,215,-73.92009,40.83606
08/04/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.6,-0.22313318561955717,NA,10452,216,216,-73.92009,40.83606
08/05/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.4,-0.27070406541515385,NA,10452,217,217,-73.92009,40.83606
08/06/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,9,0.5855717709055898,NA,10452,218,218,-73.92009,40.83606
08/07/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,8.3,0.41907369162100083,NA,10452,219,219,-73.92009,40.83606
08/08/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.8,-0.6512711037799289,NA,10452,220,220,-73.92009,40.83606
08/09/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.2,0.15743385274521793,NA,10452,221,221,-73.92009,40.83606
08/10/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,12.1,1.322920407737341,NA,10452,222,222,-73.92009,40.83606
08/11/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10.5,0.9423533693725663,NA,10452,223,223,-73.92009,40.83606
08/12/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,11.9,1.2753495279417444,NA,10452,224,224,-73.92009,40.83606
08/13/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.8,0.06229209315402411,NA,10452,225,225,-73.92009,40.83606
08/14/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.5,-0.009064226539371154,NA,10452,226,226,-73.92009,40.83606
08/15/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.3,-0.2944895053129524,NA,10452,227,227,-73.92009,40.83606
08/16/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3,-0.8415546229623164,NA,10452,228,228,-73.92009,40.83606
08/17/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.8,-0.4134167048019446,NA,10452,229,229,-73.92009,40.83606
08/18/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.3,-1.0080527022469055,NA,10452,230,230,-73.92009,40.83606
08/19/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.5,-0.2469186255173555,NA,10452,231,231,-73.92009,40.83606
08/20/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.6,-0.9366963825535101,NA,10452,232,232,-73.92009,40.83606
08/21/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.5,-0.2469186255173555,NA,10452,233,233,-73.92009,40.83606
08/22/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.9,0.08607753305182267,NA,10452,234,234,-73.92009,40.83606
08/23/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.8,-0.17556230582396024,NA,10452,235,235,-73.92009,40.83606
08/24/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4,-0.603700223984332,NA,10452,236,236,-73.92009,40.83606
08/25/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6,-0.12799142602836333,NA,10452,237,237,-73.92009,40.83606
08/26/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,-0.1,-1.5789032597940678,NA,10452,238,238,-73.92009,40.83606
08/27/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.2,0.15743385274521793,NA,10452,239,239,-73.92009,40.83606
08/28/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.6,0.25257561233641157,NA,10452,240,240,-73.92009,40.83606
08/29/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.8,-0.8891255027579134,NA,10452,241,241,-73.92009,40.83606
08/30/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,0.3,-1.4837615002028741,NA,10452,242,242,-73.92009,40.83606
08/31/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.1,-1.0556235820425024,NA,10452,243,243,-73.92009,40.83606
09/01/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.2,-1.0318381421447038,NA,10452,244,244,-73.92009,40.83606
09/02/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.3,-0.5323439042909368,NA,10452,245,245,-73.92009,40.83606
09/03/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.2,-0.3182749452107508,NA,10452,246,246,-73.92009,40.83606
09/04/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.9,-0.6274856638821305,NA,10452,247,247,-73.92009,40.83606
09/05/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.9,-0.8653400628601149,NA,10452,248,248,-73.92009,40.83606
09/06/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6,-0.12799142602836333,NA,10452,249,249,-73.92009,40.83606
09/07/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.5,-0.9604818224513085,NA,10452,250,250,-73.92009,40.83606
09/08/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.6,-0.4609875845975415,NA,10452,251,251,-73.92009,40.83606
09/09/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.3,-0.2944895053129524,NA,10452,252,252,-73.92009,40.83606
09/10/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1,-1.3172634209182852,NA,10452,253,253,-73.92009,40.83606
09/11/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1.9,-1.103194461838099,NA,10452,254,254,-73.92009,40.83606
09/12/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.1,-0.817769183064518,NA,10452,255,255,-73.92009,40.83606
09/13/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.9,-0.6274856638821305,NA,10452,256,256,-73.92009,40.83606
09/14/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.3,-1.0080527022469055,NA,10452,257,257,-73.92009,40.83606
09/15/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1.7,-1.150765341633696,NA,10452,258,258,-73.92009,40.83606
09/16/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.5,-0.7226274234733242,NA,10452,259,259,-73.92009,40.83606
09/17/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.5,-0.009064226539371154,NA,10452,260,260,-73.92009,40.83606
09/18/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.2,-0.5561293441887352,NA,10452,261,261,-73.92009,40.83606
09/19/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1.4,-1.2221216613270913,NA,10452,262,262,-73.92009,40.83606
09/20/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1.9,-1.103194461838099,NA,10452,263,263,-73.92009,40.83606
09/21/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1.8,-1.1269799017358977,NA,10452,264,264,-73.92009,40.83606
09/22/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1.5,-1.198336221429293,NA,10452,265,265,-73.92009,40.83606
09/23/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,9.3,0.6569280905989852,NA,10452,266,266,-73.92009,40.83606
09/24/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,14.4,1.8699855253867053,NA,10452,267,267,-73.92009,40.83606
09/25/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,17.4,2.583548722320658,NA,10452,268,268,-73.92009,40.83606
09/26/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.1,0.13364841284741938,NA,10452,269,269,-73.92009,40.83606
09/27/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.5,-0.7226274234733242,NA,10452,270,270,-73.92009,40.83606
09/28/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.2,-0.7939837431667195,NA,10452,271,271,-73.92009,40.83606
09/29/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.1,-0.5799147840865337,NA,10452,272,272,-73.92009,40.83606
09/30/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1.6,-1.1745507815314946,NA,10452,273,273,-73.92009,40.83606
10/01/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.2,-0.5561293441887352,NA,10452,274,274,-73.92009,40.83606
10/02/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.4,-0.7464128633711227,NA,10452,275,275,-73.92009,40.83606
10/03/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.6,-0.9366963825535101,NA,10452,276,276,-73.92009,40.83606
10/04/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.7,-0.9129109426557117,NA,10452,277,277,-73.92009,40.83606
10/05/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.3,-0.5323439042909368,NA,10452,278,278,-73.92009,40.83606
10/06/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.8,-0.17556230582396024,NA,10452,279,279,-73.92009,40.83606
10/07/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.2,-0.08042054623276641,NA,10452,280,280,-73.92009,40.83606
10/08/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.2,-1.0318381421447038,NA,10452,281,281,-73.92009,40.83606
10/09/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.5,-0.4847730244953399,NA,10452,282,282,-73.92009,40.83606
10/10/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7,0.10986297294962102,NA,10452,283,283,-73.92009,40.83606
10/11/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.6,0.014721213358427198,NA,10452,284,284,-73.92009,40.83606
10/12/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,1.4,-1.2221216613270913,NA,10452,285,285,-73.92009,40.83606
10/13/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,0.5,-1.4361906204072772,NA,10452,286,286,-73.92009,40.83606
10/14/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.6,-0.22313318561955717,NA,10452,287,287,-73.92009,40.83606
10/15/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.7,0.2763610522342101,NA,10452,288,288,-73.92009,40.83606
10/16/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.2,-1.0318381421447038,NA,10452,289,289,-73.92009,40.83606
10/17/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.3,-0.5323439042909368,NA,10452,290,290,-73.92009,40.83606
10/18/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.5,0.2287901724386132,NA,10452,291,291,-73.92009,40.83606
10/19/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.2,-0.08042054623276641,NA,10452,292,292,-73.92009,40.83606
10/20/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.1,0.13364841284741938,NA,10452,293,293,-73.92009,40.83606
10/21/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.6,-0.4609875845975415,NA,10452,294,294,-73.92009,40.83606
10/22/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10.8,1.0137096890659618,NA,10452,295,295,-73.92009,40.83606
10/23/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.9,-0.6274856638821305,NA,10452,296,296,-73.92009,40.83606
10/24/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.7,-0.9129109426557117,NA,10452,297,297,-73.92009,40.83606
10/25/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.9,-0.8653400628601149,NA,10452,298,298,-73.92009,40.83606
10/26/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.9,-0.15177686592616169,NA,10452,299,299,-73.92009,40.83606
10/27/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.4,-0.7464128633711227,NA,10452,300,300,-73.92009,40.83606
10/28/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.3,-0.2944895053129524,NA,10452,301,301,-73.92009,40.83606
10/29/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.7,-0.9129109426557117,NA,10452,302,302,-73.92009,40.83606
10/30/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.1,-0.5799147840865337,NA,10452,303,303,-73.92009,40.83606
10/31/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.5,-0.2469186255173555,NA,10452,304,304,-73.92009,40.83606
11/01/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.9,-0.8653400628601149,NA,10452,305,305,-73.92009,40.83606
11/02/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.5,-0.9604818224513085,NA,10452,306,306,-73.92009,40.83606
11/03/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.2,0.15743385274521793,NA,10452,307,307,-73.92009,40.83606
11/04/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10.6,0.9661388092703647,NA,10452,308,308,-73.92009,40.83606
11/05/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,9.6,0.7282844102923802,NA,10452,309,309,-73.92009,40.83606
11/06/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10.9,1.0374951289637602,NA,10452,310,310,-73.92009,40.83606
11/07/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,15.3,2.084054484466891,NA,10452,311,311,-73.92009,40.83606
11/08/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,22.2,3.725249837414983,NA,10452,312,312,-73.92009,40.83606
11/09/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,22,3.6776789576193862,NA,10452,313,313,-73.92009,40.83606
11/10/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,8.5,0.46664457141659754,NA,10452,314,314,-73.92009,40.83606
11/11/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4,-0.603700223984332,NA,10452,315,315,-73.92009,40.83606
11/12/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,2.5,-0.9604818224513085,NA,10452,316,316,-73.92009,40.83606
11/13/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.8,-0.6512711037799289,NA,10452,317,317,-73.92009,40.83606
11/14/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.8,-0.17556230582396024,NA,10452,318,318,-73.92009,40.83606
11/15/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.7,-0.1993477457217586,NA,10452,319,319,-73.92009,40.83606
11/16/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.4,-0.5085584643931382,NA,10452,320,320,-73.92009,40.83606
11/17/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.9,-0.389631264904146,NA,10452,321,321,-73.92009,40.83606
11/18/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,3.9,-0.6274856638821305,NA,10452,322,322,-73.92009,40.83606
11/19/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.8,-0.17556230582396024,NA,10452,323,323,-73.92009,40.83606
11/20/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10.2,0.8709970496791708,NA,10452,324,324,-73.92009,40.83606
11/21/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10.5,0.9423533693725663,NA,10452,325,325,-73.92009,40.83606
11/22/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.3,-0.2944895053129524,NA,10452,326,326,-73.92009,40.83606
11/23/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.8,-0.17556230582396024,NA,10452,327,327,-73.92009,40.83606
11/24/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.1,-0.10420598613056498,NA,10452,328,328,-73.92009,40.83606
11/25/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.4,0.20500473254081486,NA,10452,329,329,-73.92009,40.83606
11/26/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.2,0.15743385274521793,NA,10452,330,330,-73.92009,40.83606
11/27/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.6,0.014721213358427198,NA,10452,331,331,-73.92009,40.83606
11/28/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.7,0.03850665325622576,NA,10452,332,332,-73.92009,40.83606
11/29/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,8.3,0.41907369162100083,NA,10452,333,333,-73.92009,40.83606
11/30/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.8,0.30014649213200845,NA,10452,334,334,-73.92009,40.83606
12/01/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5,-0.36584582500634766,NA,10452,335,335,-73.92009,40.83606
12/02/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.3,-0.2944895053129524,NA,10452,336,336,-73.92009,40.83606
12/03/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.4,0.20500473254081486,NA,10452,337,337,-73.92009,40.83606
12/04/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,9,0.5855717709055898,NA,10452,338,338,-73.92009,40.83606
12/05/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.4,-0.27070406541515385,NA,10452,339,339,-73.92009,40.83606
12/06/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.3,-0.5323439042909368,NA,10452,340,340,-73.92009,40.83606
12/07/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.5,-0.2469186255173555,NA,10452,341,341,-73.92009,40.83606
12/08/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,4.7,-0.43720214469974295,NA,10452,342,342,-73.92009,40.83606
12/09/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10.7,0.989924249168163,NA,10452,343,343,-73.92009,40.83606
12/10/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,8.5,0.46664457141659754,NA,10452,344,344,-73.92009,40.83606
12/11/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,13.6,1.6797020062043178,NA,10452,345,345,-73.92009,40.83606
12/12/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,15.9,2.2267671238536817,NA,10452,346,346,-73.92009,40.83606
12/13/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,11,1.0612805688615585,NA,10452,347,347,-73.92009,40.83606
12/14/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.2,-0.3182749452107508,NA,10452,348,348,-73.92009,40.83606
12/15/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5,-0.36584582500634766,NA,10452,349,349,-73.92009,40.83606
12/16/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.4,-0.27070406541515385,NA,10452,350,350,-73.92009,40.83606
12/17/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,5.4,-0.27070406541515385,NA,10452,351,351,-73.92009,40.83606
12/18/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.5,0.2287901724386132,NA,10452,352,352,-73.92009,40.83606
12/19/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10.6,0.9661388092703647,NA,10452,353,353,-73.92009,40.83606
12/20/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,12.7,1.4656330471241317,NA,10452,354,354,-73.92009,40.83606
12/21/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,15,2.012698164773496,NA,10452,355,355,-73.92009,40.83606
12/22/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,12.2,1.3467058476351395,NA,10452,356,356,-73.92009,40.83606
12/23/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.6,0.25257561233641157,NA,10452,357,357,-73.92009,40.83606
12/24/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,9,0.5855717709055898,NA,10452,358,358,-73.92009,40.83606
12/25/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,7.8,0.30014649213200845,NA,10452,359,359,-73.92009,40.83606
12/26/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,8.3,0.41907369162100083,NA,10452,360,360,-73.92009,40.83606
12/27/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10.1,0.8472116097813724,NA,10452,361,361,-73.92009,40.83606
12/28/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10.6,0.9661388092703647,NA,10452,362,362,-73.92009,40.83606
12/29/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.3,-0.056635106334968065,NA,10452,363,363,-73.92009,40.83606
12/30/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,6.8,0.06229209315402411,NA,10452,364,364,-73.92009,40.83606
12/31/2020,ug/m3 LC,MORRISANIA,New York,Bronx,PM2.5,10,0.8234261698835741,NA,10452,365,365,-73.92009,40.83606
01/01/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,3.4,-0.7464128633711227,NA,10455,366,366,-73.902,40.816
01/04/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,12.1,1.322920407737341,NA,10455,367,367,-73.902,40.816
01/07/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,8.15,0.38339553177430313,NA,10455,368,368,-73.902,40.816
01/10/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,7.35,0.19311201259191546,NA,10455,369,369,-73.902,40.816
01/13/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,8.850000000000001,0.5498936110588925,NA,10455,370,370,-73.902,40.816
01/22/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,12.1,1.322920407737341,NA,10455,371,371,-73.902,40.816
01/25/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,7.55,0.24068289238751236,NA,10455,372,372,-73.902,40.816
01/28/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,2.15,-1.043730862093603,NA,10455,373,373,-73.902,40.816
01/31/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,8.95,0.5736790509566904,NA,10455,374,374,-73.902,40.816
02/03/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,9.55,0.7163916903434813,NA,10455,375,375,-73.902,40.816
02/06/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,6.55,0.002828493409528022,NA,10455,376,376,-73.902,40.816
02/27/2020,ug/m3 LC,IS 52,New York,Bronx,PM2.5,3,-0.8415546229623164,NA,10455,377,377,-73.902,40.816
